Date,Annualized_Return,Volatility,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown
2020-03-11,0.07552854144620372,0.04796495115769197,1.5746610727881762,0.8273499738121557,-0.024678729879826933
2020-03-12,0.006848694031058283,0.05956028622111051,0.11498759434488474,-0.14566837323229972,-0.041604739361826286
2020-03-13,0.04115531117916571,0.06259784997194921,0.6574556665701435,0.23432347874574988,-0.041604739361826085
2020-03-16,0.025682164688689047,0.06319458471892526,0.40639818748579976,0.06211738644240272,-0.04160473936182645
2020-03-17,0.007374272230391913,0.06353095998748626,0.11607367859456916,-0.14008333720928048,-0.04160473936182634
2020-03-18,-0.0441779640509102,0.06751835782763836,-0.6543104049373981,-0.6676331302402199,-0.05065138199324522
2020-03-19,-0.02907975499660206,0.0682327646755924,-0.4261846216382934,-0.5105688680590016,-0.05065138199324501
2020-03-20,-0.03337925881195529,0.06828735530946063,-0.48880585081511974,-0.5545499153830372,-0.05065138199324477
2020-03-23,-0.03554076025386616,0.06820119402758049,-0.521116393350731,-0.5770054621326584,-0.050651381993244766
2020-03-24,-0.012880596993504485,0.06979194630429528,-0.1845570681944395,-0.34159208438480293,-0.05065138199324473
2020-03-25,0.0001354031585387907,0.07010306003956165,0.0019314871342617265,-0.20183533200221046,-0.05065138199324498
2020-03-26,0.007652070462114186,0.0703967551483774,0.1086991928248068,-0.12546181922088095,-0.050651381993245044
2020-03-27,-0.011032520110351909,0.07003245735052696,-0.1575343851656077,-0.32217427280411876,-0.050651381993244905
2020-03-30,-0.015775528038784088,0.0698937194972284,-0.22570737617433076,-0.3714153632735026,-0.05065138199324493
2020-03-31,-0.02511965418953252,0.07000364284036291,-0.3588335288038604,-0.4772125987785878,-0.05065138199324513
2020-04-01,-0.028326169443651236,0.07017707712345518,-0.4036384900131986,-0.5092522261157212,-0.05065138199324503
2020-04-02,-0.03319838914627636,0.06999540203457956,-0.47429385618608905,-0.5605947752614758,-0.05065138199324498
2020-04-03,-0.05231012211322397,0.06934813652325439,-0.7543118638189061,-0.7776582554516545,-0.050651381993245204
2020-04-06,-0.035747495241753455,0.0700792801008587,-0.5101007771527526,-0.5995357030046163,-0.05065138199324489
2020-04-07,-0.02495362266609831,0.07001010735238691,-0.3564288587717406,-0.4747835550693571,-0.05065138199324488
2020-04-08,-0.010877612506637546,0.07001958509858257,-0.1553509991714839,-0.31990281102736134,-0.05065138199324469
2020-04-09,-0.0009464110297863169,0.0703283174091807,-0.013457040700688963,-0.2170121076531661,-0.05065138199324506
2020-04-13,-0.004903329442900931,0.07034899493710882,-0.06970006390687529,-0.2634173678637836,-0.050651381993244794
2020-04-14,-0.0029297157024940797,0.0703721358876483,-0.04163175759183263,-0.24254127826822267,-0.0506513819932451
2020-04-15,-0.01279265575320817,0.07035473218213203,-0.18183077891748575,-0.3537104005591906,-0.05065138199324498
2020-04-16,-0.01721365548324669,0.0702964005832836,-0.24487250186946383,-0.40139649213873624,-0.05065138199324513
2020-04-17,-0.02354504771858734,0.07008435064371349,-0.3359529980991457,-0.46968859084869186,-0.05065138199324488
2020-04-20,-0.028948257402373376,0.07011757874923179,-0.41285306650282094,-0.537905821084262,-0.05065138199324468
2020-04-21,-0.052884042737732034,0.0703667774610726,-0.7515484529185361,-0.8088353104356112,-0.05065138199324498
2020-04-22,-0.04091782110476966,0.07042598916210964,-0.5810045636786616,-0.6641704964855808,-0.050651381993244954
2020-04-23,-0.04116805122278445,0.07042419620293944,-0.5845725395878375,-0.6668986876569575,-0.05065138199324508
2020-04-24,-0.03874823385013167,0.07039905339686184,-0.5504084498366131,-0.6409441442191757,-0.050651381993245044
2020-04-27,-0.04410491373653637,0.07042986515628812,-0.6262245943345895,-0.7120018869731539,-0.05065138199324497
2020-04-28,-0.04565019616400778,0.07040477803154366,-0.6483962799166129,-0.729165064335625,-0.0506513819932447
2020-04-29,-0.04005352924613463,0.07056441886745901,-0.5676165111111746,-0.6670038792716672,-0.05065138199324495
2020-04-30,-0.03306200988065339,0.07052373608295641,-0.4688068403205816,-0.5790863775401685,-0.05065138199324467
2020-05-01,-0.03977776697818433,0.07061342137515908,-0.5633173723002417,-0.6509271691948739,-0.0506513819932449
